id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
2399,幸福时代三期,江岸,160,19201,2室2厅1厨1卫,高楼层 (共32层),83.33,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,null,2022-07-15,商品房,2016-12-13,普通住宅,满五年,非共有,无抵押,已上传房本照片,20220717JM0Nt
2400,新世界梦湖香郡三期,江岸,105,24334,2室1厅1厨1卫,中楼层 (共17层),43.15,暂无数据,暂无数据,板楼,东南 南,钢混结构,精装,两梯四户,有,null,2023-04-03,商品房,2022-01-23,普通住宅,未满两年,非共有,有抵押 50万元,已上传房本照片,20230404AkG8S
2401,万科城,江汉,258,21992,3室2厅1厨2卫,中楼层 (共30层),117.32,平层,暂无数据,板楼,南 北,钢混结构,其他,三梯七户,有,null,2023-04-14,商品房,2019-04-27,普通住宅,满两年,共有,无抵押,已上传房本照片,20230427lbN8m
2402,华苑社区,江汉,99,11953,2室1厅1厨1卫,中楼层 (共7层),82.83,平层,69.62,板塔结合,南 北,混合结构,其他,一梯两户,无,null,2023-04-15,商品房,2016-08-27,普通住宅,满五年,共有,有抵押 抵押业主可以自还 业主自还,已上传房本照片,201912312CsE7
2403,海马公园,江汉,205,21536,3室2厅1厨1卫,低楼层 (共41层),95.19,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2023-02-15,商品房,2020-02-06,普通住宅,满两年,非共有,有抵押 140万元,已上传房本照片,20230215qbnEJ
2404,百步亭花园世博园,江岸,238,20306,3室2厅1厨2卫,低楼层 (共9层),117.21,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,null,2023-04-17,商品房,2011-12-14,普通住宅,满五年,共有,无抵押,已上传房本照片,20230419e5KsN
2405,首地云梦台,江岸,230,21090,3室1厅1厨2卫,中楼层 (共32层),109.06,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯三户,有,null,2023-04-11,商品房,2020-10-28,普通住宅,满两年,非共有,无抵押,已上传房本照片,20220402JrKQ3
2406,富强天合园,江岸,153,18313,2室2厅1厨1卫,低楼层 (共31层),83.55,平层,62.42,板楼,南,钢混结构,精装,两梯四户,有,null,2023-01-29,商品房,2020-11-14,普通住宅,满两年,非共有,无抵押,已上传房本照片,202301303SIMI
2407,汉口城市广场,江岸,390,23267,4室2厅1厨2卫,低楼层 (共32层),167.62,平层,暂无数据,板楼,东南,钢混结构,精装,两梯两户,有,null,2021-12-06,商品房,2018-07-17,普通住宅,满两年,非共有,无抵押,已上传房本照片,20211206FrGGP
2408,泛海国际碧海园,江汉,850,32674,4室2厅1厨4卫,低楼层 (共32层),260.15,平层,211.72,板楼,南 北,钢混结构,精装,三梯两户,有,null,2021-06-05,商品房,2018-04-17,普通住宅,满五年,非共有,有抵押 470万元 兴业银行 客户偿还,已上传房本照片,202108040270C
2409,汉口城市广场三期,江岸,198,20557,3室2厅1厨1卫,高楼层 (共33层),96.32,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯两户,有,null,2023-04-25,商品房,2015-10-22,普通住宅,满五年,非共有,有抵押 130万元 招商银行 业主自还,已上传房本照片,20220227DO6Sd
2410,景兰苑,江岸,127,14270,3室1厅1厨1卫,中楼层 (共11层),89,平层,暂无数据,板楼,南,钢混结构,精装,一梯三户,有,null,2023-03-12,经济适用房,2016-03-09,普通住宅,满五年,共有,无抵押,已上传房本照片,20220427Lu8l8
2411,金岛御璟世家跃境,江岸,238,23815,3室2厅1厨2卫,高楼层 (共46层),99.94,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,null,2023-04-11,商品房,2018-08-31,普通住宅,满两年,共有,无抵押,已上传房本照片,20230412VsPsb
2412,万锦江城,江岸,375,28111,3室2厅1厨2卫,低楼层 (共33层),133.4,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2023-02-25,商品房,2015-11-30,普通住宅,满五年,共有,有抵押 170万元 客户偿还,已上传房本照片,20230302j4XhT
2413,万科汉口传奇,江汉,190,23819,2室2厅1厨1卫,高楼层 (共48层),79.77,平层,暂无数据,塔楼,西,钢混结构,精装,四梯八户,有,null,2023-04-25,商品房,2017-04-01,普通住宅,满五年,共有,无抵押,已上传房本照片,2023041154BFy
2414,金涛翰林苑,江岸,229,18208,3室2厅1厨2卫,中楼层 (共18层),125.77,平层,暂无数据,塔楼,南,钢混结构,简装,两梯四户,有,null,2022-10-13,经济适用房,2011-04-06,普通住宅,满五年,共有,有抵押 业主自还,已上传房本照片,20221109oeQuT
2415,融创融公馆二期,江汉,218,18926,3室2厅1厨2卫,低楼层 (共34层),115.19,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯四户,有,null,2023-03-09,商品房,2020-07-17,普通住宅,满两年,共有,有抵押 20万元,已上传房本照片,20220613RgXHm
2416,电建地产盛世江城,江汉,197,20331,3室2厅1厨1卫,低楼层 (共42层),96.9,平层,73.72,板楼,东南,钢混结构,毛坯,两梯四户,有,null,2022-03-07,商品房,2019-08-27,普通住宅,满两年,共有,有抵押 56万元 工商银行,已上传房本照片,20220307AhB4E
2417,航天花园四期,江汉,200,21557,3室2厅1厨1卫,低楼层 (共18层),92.78,平层,73.2,板楼,南,钢混结构,精装,三梯三户,有,null,2023-02-02,商品房,2011-04-08,普通住宅,满五年,共有,无抵押,已上传房本照片,20230415TjMoP
2418,幸福人家北苑,江岸,171,13805,3室2厅1厨2卫,中楼层 (共6层),123.87,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,null,2023-04-12,商品房,2018-11-27,普通住宅,满两年,共有,无抵押,已上传房本照片,202304129VUEn
2419,华苑社区,江汉,92,10327,2室2厅1厨1卫,高楼层 (共7层),89.09,平层,79.32,板塔结合,南,混合结构,精装,一梯三户,无,null,2023-04-03,商品房,2013-10-25,普通住宅,满五年,共有,有抵押 20万元 光大银行 业主自还,已上传房本照片,20210409Dg0co
2420,怡和苑北区,江岸,190,15889,3室2厅1厨2卫,中楼层 (共5层),119.58,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,null,2023-02-08,商品房,2008-04-01,普通住宅,满五年,共有,无抵押,已上传房本照片,20220818qdrnQ
2421,王府花园,江岸,490,34951,3室2厅1厨1卫,高楼层 (共31层),140.2,平层,暂无数据,板塔结合,南 北,钢混结构,其他,三梯六户,有,null,2023-04-19,商品房,2006-09-12,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230421gI9dQ
2422,远洋万和四季,江汉,231,22352,3室2厅1厨2卫,高楼层 (共39层),103.35,平层,77.84,板楼,东南,钢混结构,毛坯,三梯四户,有,null,2021-02-19,商品房,2021-01-27,普通住宅,满两年,共有,有抵押 110万元 业主自还,已上传房本照片,20210220sBdmk
2423,东立国际,江岸,300,32993,4室2厅1厨2卫,高楼层 (共12层),90.93,复式,暂无数据,塔楼,南 北,钢混结构,精装,一梯两户,有,null,2023-02-03,商品房,2019-10-29,普通住宅,满两年,非共有,无抵押,已上传房本照片,2020080682mUU
2424,黄埔东宫,江岸,120,19698,1室1厅1厨1卫,中楼层 (共31层),60.92,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯八户,有,null,2023-04-11,商品房,2020-05-24,普通住宅,满两年,非共有,无抵押,已上传房本照片,20200520X9KV5
2425,福星华府,江汉,180,19956,3室1厅1厨1卫,高楼层 (共45层),90.2,平层,暂无数据,板楼,南 北,钢混结构,其他,三梯四户,有,null,2023-04-24,商品房,2017-04-02,普通住宅,满五年,共有,有抵押 70万元 客户偿还,已上传房本照片,20210816nvKWb
2426,江汉大学教工宿舍,江岸,95,12126,2室1厅1厨1卫,中楼层 (共8层),78.35,平层,暂无数据,板楼,东南,混合结构,简装,一梯两户,暂无数据,null,2022-02-24,商品房,1999-01-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,20220225bpuDc
2427,泛海国际碧海园,江汉,960,36870,4室3厅1厨4卫,中楼层 (共32层),260.38,平层,211.98,板楼,南 北,钢混结构,其他,三梯两户,有,null,2023-04-26,商品房,2020-04-08,普通住宅,满两年,非共有,有抵押,已上传房本照片,20220309MZWBa
2428,金盾花园,江汉,210,13046,4室2厅1厨2卫,中楼层 (共17层),160.98,平层,暂无数据,板楼,东南,钢混结构,精装,一梯三户,有,null,2023-03-22,商品房,2020-07-01,普通住宅,满两年,非共有,无抵押,已上传房本照片,20230419kWCwu
2429,世纪江尚,江汉,770,41394,4室2厅1厨3卫,中楼层 (共57层),186.02,平层,暂无数据,塔楼,东,钢混结构,其他,三梯五户,有,null,2021-09-03,商品房,2017-06-24,普通住宅,满五年,共有,有抵押 有四百多万贷款,已上传房本照片,202109080EZMC
2430,泛海国际香海园,江汉,680,28266,4室2厅2厨3卫,低楼层 (共32层),240.58,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三梯两户,有,null,2020-06-10,商品房,2018-04-19,普通住宅,满五年,共有,有抵押 60万元 民生银行 业主自还,已上传房本照片,20200418d0m8u
2431,长投海德公园,江岸,191,21436,3室2厅1厨1卫,中楼层 (共33层),89.1,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯五户,有,null,2023-03-22,商品房,2018-05-22,普通住宅,满两年,共有,有抵押 80万元 招商银行 客户偿还,已上传房本照片,20230323SCNl6
2432,金盾花园,江汉,198,13498,4室2厅1厨2卫,低楼层 (共12层),146.69,平层,暂无数据,塔楼,南 北,钢混结构,其他,一梯两户,有,null,2021-11-04,商品房,2005-12-06,普通住宅,满五年,非共有,无抵押,已上传房本照片,20211112O9qER
2433,现代城三区,江岸,179,19065,3室2厅1厨1卫,低楼层 (共18层),93.89,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,null,2022-08-02,商品房,2014-12-21,普通住宅,满五年,非共有,有抵押 23万元 工商银行 业主自还,已上传房本照片,20200812KQKFy
2434,怡和苑北区,江岸,248,18371,3室2厅1厨2卫,中楼层 (共15层),135,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2023-04-20,商品房,2012-10-09,普通住宅,满五年,非共有,暂无数据,已上传房本照片,20230424i00im
2435,海赋江城天韵C区,江岸,254,23933,3室2厅1厨1卫,中楼层 (共33层),106.13,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,null,2023-03-08,商品房,2020-03-16,普通住宅,满两年,共有,有抵押 58万元 建行 客户偿还,已上传房本照片,20210522g23Ml
2436,泛海国际居住区樱海园,江汉,815,30815,5室2厅1厨3卫,低楼层 (共32层),264.49,平层,207.78,板楼,南,钢混结构,毛坯,两梯两户,有,null,2022-11-19,商品房,2015-08-20,普通住宅,满五年,非共有,无抵押,已上传房本照片,202301033Z8ih
2437,百胜春天,江岸,172,19246,2室2厅1厨1卫,低楼层 (共11层),89.37,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,null,2023-03-20,商品房,2021-03-16,普通住宅,满两年,非共有,有抵押 70万元 农业银行 金融公司垫资,已上传房本照片,20230209Awdv1
2438,伟鹏万科御玺滨江,江岸,730,40931,3室2厅1厨2卫,低楼层 (共46层),178.35,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,null,2022-05-06,商品房,2022-05-05,普通住宅,未满两年,共有,无抵押,已上传房本照片,20220506eHOoF
2439,银泰御华园,江岸,165,21861,2室2厅1厨1卫,中楼层 (共32层),75.48,平层,暂无数据,板楼,南,钢混结构,简装,三梯六户,有,null,2022-09-12,商品房,2015-07-22,普通住宅,满五年,非共有,无抵押,已上传房本照片,20220912cBKub
2440,东方花都F区,江岸,210,15565,3室2厅1厨2卫,中楼层 (共11层),134.92,平层,暂无数据,板楼,东 东南 南,钢混结构,简装,一梯两户,有,null,2023-01-16,商品房,2009-06-30,普通住宅,满五年,非共有,无抵押,已上传房本照片,202202202sDQG
2441,福星华府誉境,江汉,240,18321,3室2厅1厨2卫,高楼层 (共44层),131,平层,暂无数据,板楼,东南 南 西南 北,钢混结构,毛坯,三梯四户,有,null,2023-03-30,商品房,2020-12-24,普通住宅,满两年,非共有,有抵押 95万元 中国银行 客户偿还,已上传房本照片,2021060307ELN
2442,青青美庐东区,江岸,230,17908,3室2厅1厨2卫,中楼层 (共11层),128.44,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,null,2023-03-29,商品房,2019-04-08,普通住宅,满两年,非共有,无抵押,已上传房本照片,20211118aFdM6
2443,力兴花园,江汉,110,11659,2室1厅1厨1卫,低楼层 (共8层),94.35,平层,83.59,塔楼,南 北,钢混结构,简装,一梯两户,无,null,2022-11-16,商品房,2015-06-12,普通住宅,满五年,非共有,无抵押,已上传房本照片,20211115JflCj
2444,安居苑D区,江岸,349,15143,5室2厅1厨3卫,高楼层 (共7层),230.47,复式,暂无数据,板楼,南 北,混合结构,简装,一梯两户,有,null,2022-09-30,商品房,2016-09-08,普通住宅,满五年,共有,有抵押 200万元 招商 客户偿还,已上传房本照片,20220930jaJbS
2445,晟蓝花园,江岸,145,15522,2室1厅1厨1卫,中楼层 (共23层),93.42,平层,72.71,板塔结合,南,钢混结构,简装,两梯四户,有,null,2023-04-05,经济适用房,2013-07-10,普通住宅,满五年,共有,无抵押,已上传房本照片,202304061QNSp
2446,江汉北路12号,江岸,68,16578,1室1厅1厨1卫,中楼层 (共8层),41.02,平层,暂无数据,塔楼,南,混合结构,精装,一梯三户,无,null,2023-04-19,房改房,2022-07-20,普通住宅,未满两年,共有,无抵押,已上传房本照片,20230419K29Ab
2447,清芷园,江岸,133,15923,2室1厅1厨1卫,低楼层 (共33层),83.53,平层,暂无数据,板塔结合,南,混合结构,毛坯,两梯四户,有,null,2023-03-13,商品房,2021-02-01,普通住宅,满两年,非共有,无抵押,已上传房本照片,20230314Ess1G
2448,锦湖金利花园二期,江岸,130,12560,3室2厅1厨1卫,高楼层 (共18层),103.51,平层,暂无数据,塔楼,南,钢混结构,精装,两梯五户,有,null,2023-04-05,商品房,2011-10-31,普通住宅,满五年,共有,无抵押,已上传房本照片,20230405IRZD8
2449,竹叶苑,江岸,330,18020,4室2厅2厨3卫,低楼层 (共3层),183.13,复式,暂无数据,板楼,南 北,混合结构,精装,一梯两户,暂无数据,null,2023-03-12,商品房,2017-04-14,普通住宅,满五年,非共有,有抵押 120万元 平安银行 客户偿还,已上传房本照片,20230314WLOuR
2450,福星城南区,江汉,140,18161,3室1厅1厨1卫,中楼层 (共45层),77.09,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯九户,有,null,2022-02-16,商品房,2001-03-15,普通住宅,满五年,共有,无抵押,已上传房本照片,20210526k401c
2451,新地盛世东方,江岸,165,18973,2室2厅1厨1卫,低楼层 (共26层),86.97,平层,69.6,板塔结合,南 西南 西,钢混结构,精装,两梯四户,有,null,2022-02-27,商品房,2013-08-02,普通住宅,满五年,非共有,有抵押 19万元 建设银行 业主自还,已上传房本照片,20220305k4saC
2452,花桥二村,江岸,125,16407,2室1厅1厨1卫,低楼层 (共8层),76.19,平层,68.35,板塔结合,东南,混合结构,其他,一梯四户,无,null,2023-04-27,商品房,2011-07-12,普通住宅,满五年,非共有,无抵押,已上传房本照片,202102245JCCA
2453,西北湖壹号御玺湾,江汉,1450,45723,5室2厅1厨3卫,低楼层 (共43层),317.13,平层,暂无数据,板楼,南,钢混结构,其他,三梯两户,有,null,2021-09-22,商品房,2021-04-29,普通住宅,满两年,共有,有抵押 500万元 工行 业主自还,已上传房本照片,20211015XuVQm
2454,常青五垸,江汉,110,12438,3室1厅1厨1卫,中楼层 (共7层),88.44,平层,暂无数据,板楼,东南,混合结构,简装,一梯四户,无,null,2023-02-11,商品房,2013-02-15,普通住宅,满五年,共有,无抵押,已上传房本照片,20230213dQY2Q
2455,福星华府,江汉,257,17568,6室1厅1厨3卫,低楼层 (共45层),146.29,平层,107.82,板楼,东南,钢混结构,简装,三梯四户,有,null,2022-10-03,商品房,2019-11-28,普通住宅,满两年,非共有,无抵押,已上传房本照片,20220513OOhby
2456,融创公园壹号二期,江岸,231,20450,3室1厅1厨2卫,低楼层 (共32层),112.96,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯四户,有,null,2023-04-09,商品房,2020-10-09,普通住宅,满两年,非共有,有抵押 45万元,已上传房本照片,20230409JJrcf
2457,长青广场,江岸,439,19817,5室3厅1厨3卫,高楼层 (共9层),221.53,复式,暂无数据,塔楼,东南,混合结构,简装,两梯三户,有,null,2020-10-31,商品房,2010-10-29,普通住宅,满五年,非共有,无抵押,已上传房本照片,20200424QcWRL
2458,邮电宿舍,江汉,140,16946,2室1厅1厨1卫,高楼层 (共18层),82.62,平层,暂无数据,塔楼,南 北,钢混结构,其他,一梯六户,有,null,2023-04-26,商品房,2020-06-28,普通住宅,满两年,非共有,有抵押 95万元 工商 业主自还,已上传房本照片,20230426Zd1bJ
2459,百步亭金桥汇II期,江岸,172,19313,2室1厅1厨1卫,中楼层 (共33层),89.06,平层,67.56,板塔结合,南 北,钢混结构,精装,两梯六户,有,null,2023-03-13,商品房,2018-05-10,普通住宅,满两年,共有,无抵押,已上传房本照片,20211119WcZN7
2460,美联联邦生活区二期城仕,江岸,205,18145,3室2厅1厨2卫,低楼层 (共34层),112.98,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯五户,有,null,2023-02-06,商品房,2019-09-20,普通住宅,满两年,非共有,有抵押 72万元 交通银行 客户偿还,已上传房本照片,20210710V8MW7
2461,中一花园,江岸,268,17818,3室2厅1厨2卫,高楼层 (共10层),150.41,平层,暂无数据,塔楼,东北 南 北,钢混结构,精装,一梯两户,有,null,2023-02-15,商品房,2009-10-16,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230215pOmPV
2462,温馨苑CD区,江岸,145,13455,3室1厅1厨1卫,中楼层 (共7层),107.77,平层,暂无数据,板塔结合,南,混合结构,简装,一梯两户,无,null,2023-03-20,商品房,2019-03-22,普通住宅,满两年,非共有,有抵押 100万元 建设,已上传房本照片,20200620X6vLZ
2463,宝利金国际广场,江汉,155,18253,2室2厅1厨1卫,高楼层 (共34层),84.92,平层,61.01,塔楼,西南,钢混结构,其他,四梯二十六户,有,null,2021-11-16,商品房,2013-05-29,普通住宅,满五年,非共有,无抵押,已上传房本照片,20211116sYvsj
2464,袁家墩,江岸,133,35084,1室1厅1厨1卫,低楼层 (共9层),37.91,平层,暂无数据,塔楼,西南,钢混结构,简装,一梯五户,无,null,2021-11-29,商品房,2020-10-01,普通住宅,满两年,共有,有抵押 50万元 建设银行 业主自还,已上传房本照片,2021112932alG
2465,美联联邦生活区二期城仕,江岸,188,16641,3室1厅1厨2卫,低楼层 (共34层),112.98,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯五户,有,null,2023-04-29,商品房,2020-07-03,普通住宅,满两年,共有,有抵押,已上传房本照片,202202278NiJM
2466,汉口新城公园世家,江岸,135,14976,2室2厅1厨1卫,高楼层 (共33层),90.15,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-04-04,商品房,2017-05-07,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230404pV0UX
2467,顶琇晶城,江汉,220,19698,3室2厅1厨2卫,中楼层 (共30层),111.69,平层,90.02,板楼,南,钢混结构,其他,两梯四户,有,null,2023-04-06,商品房,2014-10-09,普通住宅,满五年,共有,无抵押,已上传房本照片,20230407YlB5Y
2468,梦湖华苑,江岸,80,13334,2室1厅1厨1卫,中楼层 (共28层),60,平层,暂无数据,板塔结合,南,钢混结构,毛坯,三梯八户,有,null,2023-03-18,经济适用房,2021-05-17,普通住宅,未满两年,非共有,有抵押 60万元 客户偿还,已上传房本照片,20230320wINP7
2469,星悦城华廷,江岸,159,17105,3室2厅1厨1卫,低楼层 (共34层),92.96,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯四户,有,null,2023-04-07,商品房,2018-10-23,普通住宅,满两年,非共有,无抵押,已上传房本照片,202006187egUI
2470,星悦城三期,江岸,220,16091,3室2厅1厨2卫,低楼层 (共33层),136.73,平层,105.85,板塔结合,南 北,钢混结构,简装,两梯四户,有,null,2023-03-31,商品房,2017-02-09,普通住宅,满五年,共有,有抵押 135万元 民生银行 客户偿还,已上传房本照片,20200926tnvXv
2471,泛海国际香海园,江汉,918,29976,5室2厅1厨4卫,低楼层 (共32层),306.25,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯两户,有,null,2023-03-15,商品房,2020-11-25,普通住宅,满两年,非共有,有抵押 500万元 渤海银行 客户偿还,已上传房本照片,20230315FK65s
2472,融创公园壹号二期,江岸,255,23850,3室2厅1厨1卫,中楼层 (共34层),106.92,平层,81.41,板塔结合,南 北,钢混结构,毛坯,两梯四户,有,null,2023-03-23,商品房,2019-05-30,普通住宅,满两年,非共有,有抵押,已上传房本照片,20230324CGoVJ
2473,美联联邦生活区二期城仕,江岸,160,18586,3室1厅1厨1卫,低楼层 (共26层),86.09,平层,暂无数据,板塔结合,西南,钢混结构,精装,两梯四户,有,null,2021-04-13,商品房,2021-05-31,普通住宅,未满两年,非共有,无抵押,已上传房本照片,20210720u6jPv
2474,富豪花园,江汉,159,11190,3室2厅1厨1卫,中楼层 (共8层),142.1,平层,暂无数据,板楼,西 东,混合结构,精装,一梯两户,无,null,2022-10-18,商品房,2017-09-19,普通住宅,满五年,共有,有抵押 140万元,已上传房本照片,20200412jOCDm
2475,万松小区,江汉,100,15113,2室1厅1厨1卫,低楼层 (共9层),66.17,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,暂无数据,null,2023-04-29,商品房,2007-08-23,普通住宅,满五年,非共有,无抵押,已上传房本照片,202304292DNgh
2476,协昌花园,江岸,138,12069,3室2厅1厨1卫,中楼层 (共7层),114.35,平层,暂无数据,塔楼,东南,混合结构,简装,一梯四户,无,null,2023-04-13,经济适用房,2001-04-01,普通住宅,满五年,共有,无抵押,已上传房本照片,20230413P7XfE
2477,泛海国际桂海园,江汉,630,37114,3室1厅1厨2卫,中楼层 (共28层),169.75,平层,129.3,板楼,南 西 北,钢混结构,精装,两梯两户,有,null,2023-04-29,商品房,2021-08-31,普通住宅,未满两年,非共有,有抵押 客户偿还,已上传房本照片,20220126IMTFB
2478,幸福时代,江岸,143,17167,2室1厅1厨1卫,中楼层 (共32层),83.3,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,null,2023-04-20,商品房,2014-09-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230420wYBhn
2479,幸福时代三期,江岸,178,19005,3室2厅1厨1卫,中楼层 (共32层),93.66,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯四户,有,null,2023-04-17,商品房,2017-04-17,普通住宅,满五年,非共有,无抵押,已上传房本照片,202304179PTjQ
2480,武汉天地四期B11,江岸,1650,63035,4室2厅1厨4卫,低楼层 (共30层),261.76,平层,暂无数据,板楼,南,钢混结构,其他,两梯两户,有,null,2022-06-04,商品房,2020-04-16,普通住宅,满两年,非共有,有抵押 700万左右,已上传房本照片,20220517jsRk4
2481,福星华府,江汉,262,18591,4室2厅1厨2卫,高楼层 (共55层),140.93,平层,暂无数据,板楼,南 北,钢混结构,精装,三梯四户,有,null,2023-02-15,商品房,2018-02-14,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230215cBIWR
2482,陌陌屋三元中央公园,江岸,196,20209,3室1厅1厨1卫,高楼层 (共28层),96.99,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯四户,有,null,2023-03-15,商品房,2017-12-04,普通住宅,满五年,非共有,有抵押 40万元,已上传房本照片,20220804akJic
2483,汉口新城公园世家,江岸,185,14958,3室1厅1厨2卫,低楼层 (共33层),123.68,平层,暂无数据,板塔结合,东南 南,钢混结构,其他,两梯四户,有,null,2023-04-26,商品房,2017-04-28,普通住宅,满五年,非共有,无抵押,已上传房本照片,202004240XlHs
2484,罗家庄社区,江岸,158,12868,4室1厅1厨1卫,中楼层 (共6层),122.79,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,null,2023-03-06,商品房,2011-09-01,普通住宅,满五年,共有,无抵押,已上传房本照片,2023030965hld
2485,阳光花园益康苑,江汉,248,17972,3室2厅1厨2卫,低楼层 (共7层),138,错层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,null,2023-04-07,商品房,2006-04-07,普通住宅,满五年,共有,无抵押,已上传房本照片,20230322iGPw0
2486,后湖生态花园荷花苑,江岸,205,9848,5室2厅1厨2卫,高楼层 (共8层),208.18,复式,208.18,板楼,南,混合结构,精装,一梯两户,无,null,2022-12-20,商品房,2013-04-16,普通住宅,满五年,非共有,无抵押,已上传房本照片,20210606BkJEA
2487,同鑫花园,江岸,210,16818,5室2厅1厨3卫,高楼层 (共6层),124.87,复式,暂无数据,板楼,东南 南,钢混结构,其他,一梯两户,无,null,2023-04-04,商品房,2015-06-23,普通住宅,满五年,非共有,有抵押 100万元 中国银行 客户偿还,已上传房本照片,20201106T6vTT
2488,万科汉口传奇,江汉,218,23401,3室2厅1厨1卫,中楼层 (共48层),93.16,平层,暂无数据,塔楼,南 北,钢混结构,其他,四梯八户,有,null,2023-04-20,商品房,2018-04-15,普通住宅,满五年,非共有,无抵押,已上传房本照片,20211113xp60i
2489,顶琇国际城,江汉,178,18171,3室2厅1厨1卫,高楼层 (共47层),97.96,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,null,2023-03-06,商品房,2020-08-11,普通住宅,满两年,非共有,有抵押 140万元 经营贷140万，两个星期内可结清 金融公司垫资,已上传房本照片,20210424Er2Ts
2490,福星惠誉红桥城,江岸,229,16461,4室2厅1厨2卫,高楼层 (共38层),139.12,平层,暂无数据,板楼,南,钢混结构,精装,三梯四户,有,null,2023-04-04,商品房,2021-04-23,普通住宅,满两年,非共有,无抵押,已上传房本照片,20230404nCNYR
2491,星悦城六期玺樾,江岸,109,14945,2室1厅1厨1卫,低楼层 (共48层),73.47,平层,暂无数据,板塔结合,南,钢混结构,毛坯,四梯六户,有,null,2023-02-26,商品房,2022-10-31,普通住宅,未满两年,非共有,无抵押,已上传房本照片,202303303rXt0
2492,统建大江园南苑,江岸,470,27982,4室2厅1厨2卫,中楼层 (共18层),167.97,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,null,2023-02-16,商品房,2007-05-17,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230217Yfe1q
2493,金色雅园金源苑,江汉,389,13708,5室2厅1厨3卫,高楼层 (共10层),283.78,复式,243.45,板塔结合,南 北,钢混结构,毛坯,一梯两户,有,null,2021-07-03,商品房,2010-07-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,202107221LFYJ
2494,绿色家园,江汉,119,12937,3室2厅1厨2卫,低楼层 (共6层),91.99,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,无,null,2022-11-16,商品房,2005-11-16,普通住宅,满五年,非共有,无抵押,已上传房本照片,2022111696rwN
2495,万科锦园,江汉,123,15408,3室2厅1厨1卫,中楼层 (共33层),79.83,平层,暂无数据,塔楼,南 北,钢混结构,毛坯,两梯六户,有,null,2022-02-10,商品房,2021-01-15,普通住宅,满两年,非共有,有抵押 86万元 未知,已上传房本照片,20210117iouwu
2496,东立国际,江岸,220,22078,3室2厅1厨2卫,高楼层 (共18层),99.65,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,null,2021-10-10,商品房,2013-07-12,普通住宅,满五年,共有,无抵押,已上传房本照片,202110132yFVm
2497,天伦美伦美舍,江岸,210,17215,3室2厅1厨2卫,高楼层 (共33层),121.99,平层,96.6,板楼,南 北,钢混结构,简装,三梯五户,有,null,2023-03-30,商品房,2017-05-06,普通住宅,满五年,共有,有抵押 招商银行，60万,已上传房本照片,20200103RoOVu
