id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
1961,吉祥谷,江岸,331,11782元/平米,7室2厅1厨3卫,中楼层 (共5层),280.94㎡,复式,暂无数据,塔楼,南 北,钢混结构,其他,两梯两户,有,null,2023-04-10,商品房,2020-06-23,普通住宅,满两年,非共有,"
                                有抵押 300万元
                              ",已上传房本照片,20230410aaJQY	
1962,华源商厦,江岸,199,18632元/平米,3室2厅1厨1卫,中楼层 (共10层),106.81㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯四户,暂无数据,null,2023-04-07,商品房,2015-04-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202210236LENp
1963,宏宇绿色新都,江岸,163,12893元/平米,3室1厅1厨2卫,高楼层 (共10层),126.43㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,null,2022-09-25,商品房,2009-11-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210309f9MGC
1964,怡康苑南区,江岸,177.5,16523元/平米,2室2厅1厨2卫,中楼层 (共6层),107.43㎡,错层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,null,2023-02-12,商品房,2010-02-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230322GZyya
1965,百胜家想时代,江岸,73,15829元/平米,1室1厅1厨1卫,中楼层 (共17层),46.12㎡,平层,暂无数据,塔楼,东,钢混结构,精装,两梯十四户,有,null,2023-02-08,商品房,2018-02-26,普通住宅,满五年,非共有,"
                                有抵押 45
                              ",已上传房本照片,20230208I7apq
1966,滨江苑一期,江岸,525,32508元/平米,3室2厅1厨2卫,低楼层 (共13层),161.5㎡,错层,141.55㎡,板楼,东南,钢混结构,精装,一梯两户,有,null,2022-02-28,商品房,2013-11-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220604NN2Au
1967,京汉城市广场,江岸,151,21087元/平米,2室1厅1厨1卫,高楼层 (共49层),71.61㎡,平层,暂无数据,板楼,西南,钢混结构,毛坯,两梯九户,有,null,2022-07-08,商品房,2022-06-09,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220708wmMRS	
1968,华苑社区,江汉,105,9445元/平米,3室2厅1厨1卫,中楼层 (共7层),111.18㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,一梯三户,无,null,2020-06-08,商品房,2005-03-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220406dQXmu
1969,城开二七城市广场,江岸,115,13755元/平米,2室1厅1厨1卫,中楼层 (共32层),83.61㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2022-09-11,商品房,2018-07-27,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220914na5rq
1970,香江花园一二期,江汉,175,12892元/平米,3室2厅1厨2卫,高楼层 (共7层),135.75㎡,平层,122.79㎡,板楼,南,混合结构,简装,一梯两户,无,null,2022-03-17,商品房,2018-03-16,普通住宅,满五年,共有,"
                                有抵押 130万元 平安银行 金融公司垫资
                              ",已上传房本照片,20200116mgvdO
1971,阳光花园,江汉,332,16925元/平米,4室2厅1厨2卫,低楼层 (共7层),196.16㎡,复式,暂无数据,塔楼,南,钢混结构,精装,一梯两户,无,null,2022-08-20,商品房,2013-08-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20221103BLlfr
1972,梦湖华苑,江岸,90,15091元/平米,2室1厅1厨1卫,低楼层 (共26层),59.64㎡,平层,暂无数据,塔楼,西 南,钢混结构,毛坯,三梯八户,有,null,2023-04-23,经济适用房,2021-03-09,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230424gQrpR
1973,佰昌公馆B区,江岸,150,16433元/平米,3室1厅1厨1卫,低楼层 (共24层),91.28㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-02-26,商品房,2019-09-19,普通住宅,满两年,共有,"
                                有抵押 61万元 建设银行 客户偿还
                              ",已上传房本照片,20230226LUJVe
1974,怡康苑南区,江岸,269,12496元/平米,4室2厅1厨3卫,高楼层 (共6层),215.28㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,null,2022-03-12,商品房,2007-01-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210522M0KHF
1975,香缇美景,江汉,130,14214元/平米,2室1厅1厨1卫,中楼层 (共11层),91.46㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,null,2023-04-01,商品房,2008-09-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202304014S0qB
1976,惠济二路五号大院,江岸,119,16291元/平米,2室1厅1厨1卫,高楼层 (共8层),73.05㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯四户,无,null,2022-10-26,商品房,2003-12-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20201217iiADs
1977,幸福时代三期,江岸,360,28097元/平米,4室2厅1厨2卫,高楼层 (共32层),128.13㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯四户,有,null,2023-04-17,商品房,2016-04-28,普通住宅,满五年,非共有,"
                                有抵押 80万元 光大 客户偿还
                              ",已上传房本照片,20230417uDZfx
1978,百胜春天,江岸,192,17237元/平米,5室1厅1厨3卫,高楼层 (共6层),111.39㎡,复式,99.67㎡,板楼,南 北,钢混结构,精装,一梯两户,无,null,2022-11-17,商品房,2015-04-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220506MD7cp
1979,新华家园,江汉,205,13352元/平米,3室2厅1厨2卫,高楼层 (共21层),153.54㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯八户,有,null,2020-11-26,商品房,2017-02-17,普通住宅,满五年,非共有,"
                                有抵押 150万元
                              ",已上传房本照片,20210520WkLiq
1980,融创公园壹号二期,江岸,139,17426元/平米,2室1厅1厨1卫,高楼层 (共32层),79.77㎡,平层,61.59㎡,板塔结合,南,钢混结构,毛坯,两梯四户,有,null,2022-04-27,商品房,2019-10-21,普通住宅,满两年,非共有,"
                                有抵押 20万元 业主可以自己还
                              ",已上传房本照片,	20220429l7Bwo
1981,同鑫花园,江岸,152,13534元/平米,3室2厅1厨1卫,高楼层 (共6层),112.31㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,null,2023-01-16,商品房,2020-09-12,普通住宅,满两年,共有,"
                                有抵押 48万元 工商银行 客户偿还
                              ",已上传房本照片,202301166Pvgh
1982,绿地汉口中心,江岸,32,9659元/平米,1室1厅1厨1卫,中楼层 (共18层),33.13㎡,暂无数据,22.47㎡,板楼,南,钢混结构,精装,两梯二十二户,有,商水,商电,2.53元/m3,2022-10-10,商品房,2022-10-10,商住两用,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210715xoC9S
1983,新世界梦湖香郡三期,江岸,226,25087元/平米,3室2厅1厨2卫,中楼层 (共17层),90.09㎡,平层,暂无数据,暂无数据,南 北,钢混结构,其他,两梯四户,有,null,2023-04-11,商品房,2019-04-17,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230415nYmk9
1984,汉口城市广场四期,江岸,163,21052元/平米,2室1厅1厨1卫,高楼层 (共32层),77.43㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-04-18,商品房,2017-06-22,普通住宅,满五年,非共有,"
                                有抵押 37万元 招商银行，客户还
                              ",已上传房本照片,20220810ZV7Aq
1985,世纪家园,江岸,135,15589元/平米,2室2厅1厨2卫,中楼层 (共6层),86.6㎡,平层,77.57㎡,板楼,南 北,钢混结构,精装,一梯两户,无,null,2023-04-01,商品房,2013-10-21,普通住宅,满五年,非共有,"
                                有抵押 1万元
                              ",已上传房本照片,20230401lueLF
1986,俊华雅苑,江岸,169,37842元/平米,1室1厅1厨1卫,中楼层 (共28层),44.66㎡,平层,31.15㎡,塔楼,北,钢混结构,精装,三梯二十户,有,null,2023-04-20,商品房,2015-05-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202304209mx03
1987,鼎盛华城,江岸,239,21021元/平米,3室2厅1厨2卫,中楼层 (共10层),113.7㎡,平层,92.97㎡,板楼,南 北,钢混结构,精装,一梯两户,有,null,2023-04-19,商品房,2017-12-27,普通住宅,满五年,共有,"
                                有抵押 30万元 农商行 客户偿还
                              ",已上传房本照片,20230422cSvcn
1988,世纪江尚,江汉,336,37363元/平米,2室2厅1厨1卫,高楼层 (共57层),89.93㎡,平层,暂无数据,塔楼,东南 南 西南,钢混结构,精装,四梯六户,有,null,2022-09-17,商品房,2019-09-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2022020865tIi
1989,葛洲坝国际广场(江汉),江汉,198,20924元/平米,2室1厅1厨1卫,中楼层 (共32层),94.63㎡,平层,73.77㎡,板楼,南 北,钢混结构,精装,两梯四户,有,null,2023-02-12,商品房,2015-07-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230214q8KW6
1990,香江花园四期,江汉,355,21157元/平米,4室2厅1厨2卫,高楼层 (共6层),167.8㎡,复式,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2022-06-20,商品房,2018-06-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220711TR7BR
1991,晋合金桥世家,江岸,595,26655元/平米,4室2厅1厨2卫,中楼层 (共32层),223.23㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,null,2022-01-27,商品房,2017-09-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220218Am8kY
1992,万丰花园,江汉,135,13500元/平米,2室1厅1厨1卫,高楼层 (共6层),100㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,null,2022-01-06,商品房,2015-02-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220220VCJBM
1993,丹亭懿府,江岸,268,17395元/平米,4室2厅1厨2卫,高楼层 (共34层),154.07㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,null,2023-04-25,商品房,2023-04-24,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230427PbMCe
1994,悦秀苑,江岸,90,15768元/平米,2室1厅1厨1卫,低楼层 (共18层),57.08㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯八户,有,null,2023-04-23,经济适用房,2019-04-03,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230410ZxSqZ
1995,汇悦天地二期,江岸,165,19290元/平米,3室1厅1厨1卫,高楼层 (共34层),85.54㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,null,2023-02-14,商品房,2019-02-21,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230214tc4Ud 
1996,圣诚和园,江岸,160,17846元/平米,2室2厅1厨1卫,中楼层 (共24层),89.66㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,null,2023-04-20,商品房,2021-04-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230421fhFDo
1997,融创融公馆二期,江汉,251,20495元/平米,3室2厅1厨2卫,中楼层 (共34层),122.47㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯三户,有,null,2022-08-05,商品房,2020-08-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20201014gDYGu
1998,兴华尚都国际,江汉,319,25244元/平米,3室2厅1厨2卫,低楼层 (共32层),126.37㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,三梯四户,有,null,2021-04-01,商品房,2020-12-15,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20210402TcOQ4
1999,锦湖金利花园二期,江岸,115,15014元/平米,2室1厅1厨1卫,低楼层 (共18层),76.6㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,null,2023-02-23,商品房,2020-12-03,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230224425ra
2000,百步华庭,江岸,240,17149元/平米,3室2厅1厨2卫,低楼层 (共11层),139.95㎡,平层,120㎡,板楼,东南,钢混结构,简装,一梯两户,有,null,2023-02-19,商品房,2012-05-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230220414wJ	
2001,惠一轻工苑小区,江岸,125,16018元/平米,2室1厅1厨1卫,中楼层 (共8层),78.04㎡,平层,暂无数据,板塔结合,南,混合结构,其他,一梯两户,无,null,2023-04-19,商品房,2010-05-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230419vesaO
2002,万科金域时代,江汉,259,28162元/平米,3室2厅1厨1卫,中楼层 (共43层),91.97㎡,平层,72.31㎡,板塔结合,东 南,钢混结构,其他,六梯十二户,有,null,2023-04-03,商品房,2020-10-21,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220307iHwgc
2003,香江花园一二期,江汉,149,15751元/平米,2室2厅1厨1卫,高楼层 (共7层),94.6㎡,平层,84.52㎡,板楼,南 北,混合结构,简装,一梯两户,无,null,2023-04-01,商品房,2010-11-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20201128WJqJT
2004,东方花都F区,江岸,206,17974元/平米,3室1厅1厨2卫,中楼层 (共11层),114.61㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯三户,有,null,2023-03-19,商品房,2013-01-31,普通住宅,满五年,非共有,"
                                有抵押 2万元 业主自还
                              ",已上传房本照片,20221201hslqc
2005,中信泰富滨江金融城,江岸,536,38999元/平米,3室2厅1厨2卫,中楼层 (共42层),137.44㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯两户,有,null,2022-10-02,商品房,2021-07-28,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2022100248eGU
2006,万松小区,江汉,139,14329元/平米,3室1厅1厨1卫,中楼层 (共8层),97.01㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯三户,无,null,2022-08-23,商品房,2017-03-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202008218X1GO
2007,光明上海公馆,江岸,155,18777元/平米,2室2厅1厨1卫,低楼层 (共25层),82.55㎡,暂无数据,暂无数据,板塔结合,南 北,钢混结构,其他,两梯四户,有,null,2023-04-17,商品房,2017-12-04,普通住宅,满五年,非共有,"
                                有抵押 50万元 / 客户偿还
                              ",已上传房本照片,20171220UM5N5
2008,金色华府,江岸,666,35614元/平米,4室2厅1厨2卫,高楼层 (共28层),187.01㎡,平层,187.01㎡,板楼,南,钢混结构,精装,三梯五户,有,null,2023-04-02,商品房,2017-04-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202304035lK8D
2009,福星华府,江汉,175,19650元/平米,3室2厅1厨1卫,高楼层 (共55层),89.06㎡,平层,暂无数据,板楼,东南,钢混结构,精装,三梯四户,有,null,2022-07-15,商品房,2020-01-10,普通住宅,满两年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20220727N6PaH
2010,怡和苑北区,江岸,170,15890元/平米,2室2厅1厨1卫,高楼层 (共18层),106.99㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,有,null,2023-02-27,商品房,2020-12-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	20230301FEAJ4
2011,百步亭花园世博园,江岸,285,22318元/平米,4室2厅1厨1卫,中楼层 (共8层),127.7㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,有,null,2023-03-31,商品房,2015-03-25,普通住宅,满五年,非共有,"
                                有抵押 30万元 工商银行 业主自还
                              ",已上传房本照片,202303314fMS0
2012,统建同安家园,江岸,213,17566元/平米,3室2厅1厨1卫,高楼层 (共11层),121.26㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,一梯两户,有,null,2023-04-05,商品房,2019-07-30,普通住宅,满两年,共有,"
                                有抵押 135万元 客户偿还
                              ",已上传房本照片,20230406bdu9G
2013,浩海小区,江汉,105,10696元/平米,3室2厅1厨1卫,低楼层 (共8层),98.17㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,无,null,2021-02-21,商品房,2012-02-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210228abn7k
2014,凯旋佳园,江汉,145,12145元/平米,3室2厅1厨1卫,中楼层 (共6层),119.4㎡,平层,107.35㎡,板楼,南,钢混结构,其他,一梯两户,无,null,2023-03-22,商品房,2010-11-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230322lYLlF
2015,安居苑C区,江岸,122,13451元/平米,2室2厅1厨1卫,高楼层 (共7层),90.7㎡,平层,暂无数据,板楼,南 北,混合结构,其他,一梯两户,无,null,2023-04-10,商品房,2001-03-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230410ANRly
2016,发展大道385号,江岸,89,7887元/平米,2室2厅1厨1卫,高楼层 (共8层),112.85㎡,平层,暂无数据,板楼,东 西,混合结构,其他,一梯两户,暂无数据,null,2023-04-06,商品房,2013-04-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211212G90n3
2017,亚洲证券大厦,江岸,280,16949元/平米,3室2厅1厨2卫,高楼层 (共25层),165.21㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯八户,有,null,2021-04-14,商品房,2021-01-26,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210419eVXHe
2018,中环星干线,江汉,114,12137元/平米,3室2厅1厨1卫,低楼层 (共18层),93.93㎡,平层,73.47㎡,板楼,南 北,钢混结构,毛坯,两梯三户,有,null,2023-04-03,商品房,2021-11-09,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,202304037lQEP
2019,世纪家园,江岸,300,18497元/平米,5室2厅1厨2卫,中楼层 (共6层),162.19㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2022-06-16,商品房,2011-03-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220718FfcZu
2020,世纪江尚,江汉,568,30632元/平米,4室2厅1厨3卫,高楼层 (共57层),185.43㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,三梯五户,有,null,2023-01-02,商品房,2017-03-30,普通住宅,满五年,非共有,"
                                有抵押 250万元 浦发银行 客户偿还
                              ",已上传房本照片,20220311hbPJF
2021,泛海国际桂海园,江汉,275,30417元/平米,2室1厅1厨1卫,高楼层 (共28层),90.41㎡,平层,68.08㎡,板楼,南,钢混结构,精装,两梯四户,有,null,2023-03-05,商品房,2018-08-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220401ZFXOO
2022,汉口花园一期,江汉,186,14846元/平米,3室2厅1厨2卫,高楼层 (共6层),125.29㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-04-13,商品房,2017-04-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220217Hf2w5
2023,中城悦城二期,江汉,300,31063元/平米,3室2厅1厨1卫,高楼层 (共48层),96.58㎡,平层,76.92㎡,塔楼,西北,钢混结构,精装,三梯八户,有,null,2021-07-30,商品房,2020-10-18,普通住宅,满两年,非共有,"
                                有抵押 60万元 建设银行................ 业主自还
                              ",已上传房本照片,20210731hZN7H
2024,武汉天地一期A7,江岸,900,58743元/平米,3室2厅1厨2卫,高楼层 (共10层),153.21㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,null,2022-04-10,商品房,2018-04-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202204142W9na
2025,东立国际,江岸,79,19340元/平米,1室1厅1厨1卫,高楼层 (共15层),40.85㎡,平层,暂无数据,塔楼,东北,钢混结构,简装,两梯八户,有,null,2023-04-13,商品房,2015-10-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20221202ukUYe
2026,台颐公寓,江岸,206,16161元/平米,3室2厅2厨2卫,中楼层 (共15层),127.47㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,一梯两户,有,null,2021-12-12,商品房,2002-12-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211215tyvwc
2027,新华西美林公馆,江汉,315,20698元/平米,4室2厅1厨2卫,低楼层 (共28层),152.19㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,两梯四户,有,null,2023-04-14,商品房,2016-10-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230416AOFJg
2028,宏宇绿色新都,江岸,166,13062元/平米,3室2厅1厨2卫,高楼层 (共6层),127.09㎡,平层,109㎡,板楼,南,钢混结构,其他,一梯两户,无,null,2023-04-24,商品房,2008-07-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230424UXHD9
2029,育才一村,江岸,85,12402元/平米,2室1厅1厨1卫,高楼层 (共8层),68.54㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,一梯三户,无,null,2023-04-22,商品房,2007-08-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202302282496v
2030,金色雅园金源苑,江汉,165,16179元/平米,3室1厅1厨1卫,高楼层 (共7层),101.99㎡,平层,暂无数据,板塔结合,南 北,混合结构,简装,一梯两户,无,null,2023-03-02,私产,2019-03-02,普通住宅,满两年,非共有,"
                                有抵押 68万元 建设银行
                              ",已上传房本照片,20210920tYCVN
2031,新华西美林公馆,江汉,200,21434元/平米,3室2厅1厨1卫,低楼层 (共17层),93.31㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2021-07-25,商品房,2019-07-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202107270t29p
2032,统建新干线,江岸,180,19020元/平米,3室2厅1厨1卫,低楼层 (共33层),94.64㎡,平层,72.95㎡,板楼,南,钢混结构,精装,两梯四户,有,null,2023-04-07,商品房,2019-09-27,普通住宅,满两年,共有,"
                                有抵押 25万元 业主自还
                              ",已上传房本照片,20230409l7AYo
2033,海虹公寓,江汉,131,15746元/平米,2室2厅1厨1卫,高楼层 (共7层),83.2㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,null,2023-04-17,商品房,2007-12-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230418LkhK4
2034,后九万方二村,江岸,48,15947元/平米,1室1厅1厨1卫,低楼层 (共6层),30.1㎡,平层,暂无数据,板塔结合,东,混合结构,毛坯,一梯一户,无,null,2023-02-15,商品房,2019-02-13,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202302140xJhp
2035,东方名都,江汉,135,13279元/平米,3室2厅1厨1卫,中楼层 (共16层),101.67㎡,平层,81.74㎡,板楼,南 北,钢混结构,简装,两梯六户,有,null,2023-02-01,商品房,2015-07-10,普通住宅,满五年,非共有,"
                                有抵押 51万元 工商银行 金融公司垫资
                              ",已上传房本照片,20230201e4riH
2036,远洋朗院,江汉,188,16348元/平米,3室1厅1厨2卫,高楼层 (共14层),115㎡,平层,暂无数据,板楼,南,钢混结构,精装,三梯四户,有,null,2023-03-26,商品房,2019-01-04,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220623x7hVQ
2037,远洋心语,江汉,150,14879元/平米,3室2厅1厨1卫,中楼层 (共42层),100.82㎡,平层,78㎡,板塔结合,南 北,钢混结构,毛坯,两梯五户,有,null,2021-12-26,商品房,2021-01-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202101181ve6R
2038,统建同安家园,江岸,219,15738元/平米,3室2厅1厨2卫,低楼层 (共34层),139.16㎡,平层,111.33㎡,板楼,南,钢混结构,精装,两梯四户,有,null,2023-03-22,商品房,2017-07-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220310YIfgr
2039,电建小区,江汉,155,11882元/平米,5室2厅1厨2卫,低楼层 (共9层),130.45㎡,复式,107.14㎡,塔楼,南,钢混结构,简装,一梯四户,有,null,2023-03-20,商品房,2018-07-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202005126T4OO
2040,新地东方花都A区,江岸,229.9,15376元/平米,4室2厅1厨2卫,高楼层 (共11层),149.52㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,null,2022-11-17,商品房,2010-11-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20201125ZwipX
2041,菱角湖万达广场C区,江汉,249.7,19826元/平米,3室2厅1厨2卫,低楼层 (共33层),125.95㎡,平层,110.98㎡,板塔结合,南 北,钢混结构,精装,两梯四户,有,null,2022-06-26,商品房,2015-11-23,普通住宅,满五年,共有,"
                                有抵押 35万元 35 客户偿还
                              ",已上传房本照片,20220626vUaAP
2042,绿色家园,江汉,186,11827元/平米,5室2厅1厨2卫,高楼层 (共6层),157.27㎡,暂无数据,141.78㎡,板楼,南 北,钢混结构,简装,一梯两户,无,null,2021-04-28,商品房,2012-04-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202001123Uv32
2043,越秀国际金融汇二期,江汉,362,34625元/平米,3室1厅1厨1卫,低楼层 (共45层),104.55㎡,平层,79.5㎡,板塔结合,东南,钢混结构,精装,三梯四户,有,null,2021-11-08,商品房,2019-01-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200102B0KE4
2044,宏宇绿色新都,江岸,165,12524元/平米,3室2厅1厨2卫,中楼层 (共6层),131.75㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2022-12-02,商品房,2017-09-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20221202l86UI
2045,鹏程花苑,江岸,255,26953元/平米,2室2厅1厨1卫,中楼层 (共7层),94.61㎡,平层,暂无数据,板楼,西南,未知结构,其他,一梯两户,无,null,2023-04-12,商品房,2020-01-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230228yZlLv
2046,城开天兴花园,江岸,90,10150元/平米,2室2厅1厨1卫,中楼层 (共23层),88.67㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,一梯四户,有,null,2023-02-28,经济适用房,2015-09-14,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230228WEaCh
2047,高雄小区,江岸,240,15895元/平米,3室1厅1厨1卫,高楼层 (共8层),151㎡,复式,暂无数据,板楼,南,混合结构,简装,一梯两户,无,null,2023-04-09,商品房,2017-02-03,普通住宅,满五年,共有,"
                                有抵押 10万元 建设银行 业主自还
                              ",已上传房本照片,20230409a69tu
2048,万豪国际,江汉,608,27588元/平米,5室2厅1厨2卫,高楼层 (共26层),220.39㎡,复式,163.99㎡,板楼,东 西,钢混结构,精装,两梯四户,有,null,2021-06-05,商品房,2011-08-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210605KUeUt
2049,光明上海公馆,江岸,205,18922元/平米,3室1厅1厨1卫,高楼层 (共34层),108.34㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,null,2022-08-04,商品房,2019-03-19,普通住宅,满两年,非共有,"
                                有抵押 70万元
                              ",已上传房本照片,20220323f8oT8
2050,国庭,江岸,212,15945元/平米,3室2厅1厨2卫,中楼层 (共24层),132.96㎡,平层,109.05㎡,塔楼,东南,钢结构,精装,两梯四户,有,null,2023-04-24,商品房,2010-06-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230403ry9ek
