id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
4791,绿地国际金融城一期,武昌,310,26642元/平米,3室2厅1厨2卫,中楼层 (共26层),116.36㎡,平层,92.42㎡,板塔结合,西南,钢混结构,精装,两梯五户,有,null,2023-04-08,商品房,2023-04-19,普通住宅,未满两年,非共有,"
                                有抵押 100万元 业主自还
                              ",已上传房本照片,202304220gGuQ
4792,复地悦城二期东区,洪山,168,18807元/平米,3室2厅1厨1卫,中楼层 (共34层),89.33㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2022-11-24,商品房,2018-11-19,普通住宅,满两年,共有,"
                                有抵押 94万元 光大银行 业主自还
                              ",已上传房本照片,20221107aFUUS
4793,保利拉菲,洪山,222,23759元/平米,3室2厅1厨1卫,中楼层 (共34层),93.44㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2022-08-27,商品房,2015-10-25,普通住宅,满五年,非共有,"
                                有抵押 40万元
                              ",已上传房本照片,20220901Jr54C
4794,江南新天地,江夏,153,13474元/平米,3室2厅1厨2卫,中楼层 (共24层),113.56㎡,平层,85.81㎡,板楼,南 北,钢混结构,精装,两梯四户,有,null,2022-03-02,商品房,2018-08-14,普通住宅,满两年,共有,"
                                有抵押 55万元 客户偿还
                              ",已上传房本照片,20200703yVpev
4795,湖北省体育局小龟山居民区,武昌,162,17062元/平米,3室1厅1厨1卫,中楼层 (共5层),94.95㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-04-15,房改房,2003-04-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230419ffkXX
4796,保利公园九里五期,洪山,166.8,23225元/平米,2室2厅1厨1卫,中楼层 (共34层),71.82㎡,平层,56.1㎡,塔楼,南,钢混结构,精装,两梯六户,有,null,2023-03-21,商品房,2021-01-29,普通住宅,满两年,非共有,"
                                有抵押 95万元 平安银行 金融公司垫资
                              ",已上传房本照片,20210902hEC9V
4797,江南花园,洪山,114.5,13284元/平米,2室2厅1厨1卫,低楼层 (共18层),86.2㎡,平层,68.41㎡,板楼,南,钢混结构,精装,两梯四户,有,null,2022-09-20,经济适用房,2012-03-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220922QRUIV
4798,广电江湾新城,硚口,135,14727元/平米,2室2厅1厨1卫,低楼层 (共23层),91.67㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,null,2023-04-26,商品房,2023-04-26,普通住宅,未满两年,共有,"
                                有抵押 13万元 交通银行 业主自还
                              ",已上传房本照片,20230427bTO19
4799,滨江怡畅园,汉阳,96,12453元/平米,2室2厅1厨1卫,高楼层 (共11层),77.09㎡,平层,62.03㎡,塔楼,南 东南,钢混结构,精装,一梯三户,有,null,2023-04-02,商品房,2014-12-01,普通住宅,满五年,非共有,"
                                有抵押 20万元 工行
                              ",已上传房本照片,202302270EEhe
4800,汉南天地,汉南,53,5485元/平米,3室2厅1厨1卫,低楼层 (共33层),96.63㎡,平层,71.73㎡,板楼,南,钢混结构,其他,两梯四户,有,null,2021-06-30,商品房,2019-02-19,普通住宅,满两年,共有,"
                                有抵押 40万元 业主自还
                              ",已上传房本照片,20200729brJSP
4801,民强街7号,武昌,173,15903元/平米,3室1厅1厨1卫,中楼层 (共8层),108.79㎡,平层,100㎡,板楼,南,钢混结构,精装,一梯三户,无,null,2020-08-09,商品房,2012-05-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202008271LhaC
4802,联投时代中心 ,武昌,103,22884元/平米,1室1厅1厨1卫,高楼层 (共32层),45.01㎡,平层,34.04㎡,塔楼,西南,钢混结构,精装,两梯七户,有,null,2021-06-03,商品房,2020-09-09,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202106041HvLn
4803,武汉国博新城二期碧园居,汉阳,139,15505元/平米,3室2厅1厨1卫,高楼层 (共31层),89.65㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,三梯六户,有,null,2022-09-03,商品房,2020-06-20,普通住宅,满两年,非共有,"
                                有抵押 35万元 公积金
                              ",已上传房本照片,20220909TADg5
4804,侨亚国际养生文化区,蔡甸,26,5444元/平米,1室1厅1厨1卫,中楼层 (共6层),47.76㎡,平层,35.37㎡,板楼,南,混合结构,简装,一梯二十六户,有,null,2022-06-10,商品房,2019-09-29,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202206112akt7
4805,付家坡一路33号,武昌,201,21431元/平米,3室1厅1厨1卫,低楼层 (共6层),93.79㎡,平层,暂无数据,暂无数据,南,未知结构,简装,一梯两户,暂无数据,null,2021-11-09,商品房,2019-10-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220428WSdjF
4806,东辉花园,硚口,248,18650元/平米,3室2厅1厨2卫,高楼层 (共18层),132.98㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯三户,暂无数据,null,2023-04-13,商品房,2007-02-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20191201LhUir
4807,凯旋佳园,江汉,233,10189元/平米,5室2厅1厨2卫,高楼层 (共6层),228.68㎡,复式,220㎡,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-01-31,商品房,2007-02-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230202MYeGi
4808,大华南湖公园世家二期,洪山,224,24583元/平米,3室1厅1厨1卫,低楼层 (共18层),91.12㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,null,2023-03-02,商品房,2021-07-13,普通住宅,未满两年,共有,"
                                有抵押 150万元
                              ",已上传房本照片,20230302rU4QX
4809,泛海国际竹海园,江汉,262,27690元/平米,2室2厅1厨2卫,低楼层 (共33层),94.62㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2022-06-06,商品房,2017-03-25,普通住宅,满五年,非共有,"
                                有抵押 88万元 客户偿还
                              ",已上传房本照片,20200506VxqTr
4810,电建澋悦苑,硚口,73,11343元/平米,2室1厅1厨1卫,低楼层 (共48层),64.36㎡,平层,49㎡,塔楼,南,钢混结构,毛坯,两梯十二户,有,null,2022-09-23,商品房,2021-05-15,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220703jZrPo
4811,南湖老区,武昌,188,24855元/平米,3室1厅1厨1卫,中楼层 (共6层),75.64㎡,平层,暂无数据,暂无数据,南 北,砖混结构,简装,一梯四户,无,null,2023-04-06,商品房,2001-07-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230407nHiUC
4812,盛景公馆 ,江岸,205,19842元/平米,3室2厅1厨1卫,中楼层 (共40层),103.32㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯六户,有,null,2023-04-10,商品房,2018-04-19,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,20220826yMCVu
4813,怡和苑北区,江岸,220,17195元/平米,3室2厅1厨2卫,中楼层 (共11层),127.95㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,null,2023-03-13,商品房,2005-03-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202303216Clbv
4814,翰林紫园,江岸,329,26363元/平米,3室2厅2厨2卫,高楼层 (共41层),124.8㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯三户,有,null,2022-03-16,商品房,2018-02-28,普通住宅,满五年,非共有,"
                                有抵押 80万元 不详 业主自还
                              ",已上传房本照片,20210202fZCrD
4815,香港映象,硚口,170,14557元/平米,3室2厅1厨1卫,高楼层 (共11层),116.79㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,有,null,2023-01-31,商品房,2010-12-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,2023020113JlL
4816,清水源一期,东湖高新,341,18083元/平米,5室2厅1厨3卫,低楼层 (共3层),188.58㎡,暂无数据,北 南,未知结构,其他,暂无数据,null,null,null,null,2022-06-05,商品房,2007-10-13,别墅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,	20220607llnWq
4817,怡华逸天地,东西湖,120,13464元/平米,3室1厅1厨1卫,高楼层 (共30层),89.13㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯四户,有,null,2022-07-10,商品房,2019-11-26,普通住宅,满两年,非共有,"
                                有抵押 53万元 业主自还
                              ",已上传房本照片,20220624fakot
4818,招商公园三期尚府,汉阳,176,16435元/平米,3室2厅1厨2卫,中楼层 (共33层),107.09㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯五户,有,null,2022-09-28,商品房,2018-06-01,普通住宅,满两年,共有,"
                                有抵押 60万元 交通银行
                              ",已上传房本照片,20221001BBbhX
4819,江山如画汉玺,硚口,595,30900元/平米,5室1厅1厨3卫,低楼层 (共42层),192.56㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯两户,有,null,2022-02-17,商品房,2020-04-01,普通住宅,满两年,非共有,"
                                有抵押 200万元
                              ",已上传房本照片,20201013ZCKyC
4820,长城达尚城,东湖高新,117,15646元/平米,2室2厅1厨1卫,高楼层 (共27层),74.78㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯五户,有,null,2023-02-13,商品房,2020-12-03,普通住宅,满两年,非共有,"
                                有抵押 45万元
                              ",已上传房本照片,	20230214PYO42
4821,云鹤小区,硚口,69,9989元/平米,2室1厅1厨1卫,中楼层 (共7层),69.08㎡,平层,暂无数据,塔楼,南 北,混合结构,其他,一梯两户,无,null,2023-04-14,商品房,2006-05-29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210330wGyLV
4822,当代·中锐万国府ΜΟΜΛ,江汉,900,40025元/平米,4室2厅1厨3卫,低楼层 (共18层),224.86㎡,平层,暂无数据,板塔结合,南 北 东,钢混结构,精装,两梯两户,有,null,2021-06-11,商品房,2020-08-07,普通住宅,满两年,非共有,"
                                有抵押 243万元 广发银行 客户偿还
                              ",已上传房本照片,20210616NWBZx
4823,武汉植物园小区,武昌,145,19313元/平米,3室1厅1厨1卫,低楼层 (共5层),75.08㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,无,null,2023-04-21,商品房,2007-04-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,2023042363cGj
4824,丽水康城,硚口,580,23621元/平米,6室3厅1厨4卫,高楼层 (共28层),245.55㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2021-09-09,商品房,2013-11-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210917os1Xf
4825,徐东石化小区,洪山,95,10175元/平米,3室2厅1厨1卫,高楼层 (共7层),93.37㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,无,null,2022-09-23,商品房,2019-09-06,普通住宅,满两年,共有,"
                                有抵押 90万元
                              ",已上传房本照片,20220817bc0e3
4826,海伦小镇,沌口开发区,140,14404元/平米,3室2厅1厨2卫,中楼层 (共17层),97.2㎡,平层,76.38㎡,板楼,南 北,钢混结构,精装,两梯三户,有,null,2021-12-02,商品房,2019-08-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220619Djmrp
4827,联投金色港湾,沌口开发区,193,17260元/平米,3室2厅1厨2卫,高楼层 (共32层),111.82㎡,平层,暂无数据,板塔结合,东南 南 北,钢混结构,精装,三梯六户,有,null,2023-04-04,商品房,2018-03-20,普通住宅,满五年,共有,"
                                有抵押 70万元 银行贷款 客户偿还
                              ",已上传房本照片,20230331UN7Kx
4828,宗关水厂宿舍,硚口,75,10973元/平米,2室1厅1厨1卫,中楼层 (共7层),68.35㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,无,null,2022-08-07,商品房,2004-07-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200109SWHXn
4829,歌笛湖社区,武昌,168,17917元/平米,3室1厅1厨1卫,中楼层 (共7层),93.77㎡,平层,暂无数据,塔楼,南 北,混合结构,其他,一梯四户,无,null,2023-04-25,商品房,2004-07-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20211103CMjx5
4830,谷方,东湖高新,51,8019元/平米,1室1厅1厨1卫,中楼层 (共6层),63.6㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯十六户,有,未知,未知,2.53元/m3,2022-09-29,商品房,2016-04-06,商住两用,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230223VWT0D
4831,福星惠誉红桥城,江岸,224.5,16157元/平米,4室2厅1厨2卫,中楼层 (共42层),138.95㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三梯四户,有,null,2023-02-17,商品房,2021-03-25,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230217OAPse
4832,黄埔人家,江岸,210,20150元/平米,3室1厅1厨2卫,中楼层 (共11层),104.22㎡,平层,暂无数据,板楼,东北,钢混结构,精装,两梯四户,有,null,2023-04-10,商品房,2008-01-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230412NAyYV
4833,兰亭大境,沌口开发区,131,11952元/平米,3室2厅1厨2卫,低楼层 (共59层),109.61㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,五梯五户,有,null,2022-08-20,商品房,2022-07-27,普通住宅,未满两年,共有,"
                                有抵押 40万元
                              ",已上传房本照片,20220729SSkEx
4834,华锦花园四期,武昌,328,29676元/平米,3室2厅1厨2卫,中楼层 (共11层),110.53㎡,平层,93.09㎡,板楼,南 东 北,钢混结构,简装,一梯四户,有,null,2023-02-21,商品房,2011-10-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230305yMhyE
4835,福星惠誉国际城三期,武昌,342,27047元/平米,3室2厅1厨2卫,高楼层 (共45层),126.45㎡,平层,暂无数据,板楼,南,钢混结构,精装,三梯五户,有,null,2022-10-02,商品房,2017-04-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20221102JPk3m
4836,恒大御湖半岛,蔡甸,360,17903元/平米,5室2厅1厨3卫,低楼层 (共3层),201.09㎡,复式,暂无数据,板楼,南 北,钢混结构,毛坯,一梯六户,无,null,2020-03-22,商品房,2017-01-07,普通住宅,满五年,非共有,"
                                有抵押 160万元 平安银行 客户偿还
                              ",已上传房本照片,	20200325Z4BFn
4837,福星惠誉国际城一期,武昌,230,25088元/平米,2室2厅1厨1卫,高楼层 (共32层),91.68㎡,平层,69.34㎡,板楼,南,钢混结构,简装,两梯四户,有,null,2023-04-11,商品房,2016-10-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220727nAmfl
4838,团结名居桂园,武昌,218,16502元/平米,3室2厅1厨2卫,高楼层 (共33层),132.11㎡,平层,106.68㎡,板楼,南 北,钢混结构,其他,两梯六户,有,null,2023-04-29,拆迁还建房,2020-04-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210130jsoo1
4839,福星华府,江汉,165,18702元/平米,2室2厅1厨1卫,中楼层 (共45层),88.23㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,三梯四户,有,null,2023-04-01,商品房,2018-04-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230402Zk7Df
4840,中建南湖壹号,洪山,335,27466元/平米,3室2厅1厨2卫,高楼层 (共42层),121.97㎡,平层,暂无数据,塔楼,南 北,钢混结构,毛坯,三梯四户,有,null,2020-12-07,商品房,2020-07-14,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210107kbGDM
4841,天顺园五村,硚口,135,9753元/平米,3室1厅1厨2卫,低楼层 (共6层),138.42㎡,平层,125.75㎡,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-04-04,商品房,2010-05-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200704212SN
4842,东风阳光城四期,沌口开发区,120,12873元/平米,3室2厅1厨1卫,中楼层 (共33层),93.22㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯四户,有,null,2022-08-14,商品房,2019-08-31,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202208146LEjy
4843,时代新世界,硚口,315,24868元/平米,3室1厅1厨2卫,中楼层 (共46层),126.67㎡,平层,暂无数据,塔楼,南,钢混结构,精装,三梯四户,有,null,2023-04-17,商品房,2020-11-18,普通住宅,满两年,非共有,"
                                有抵押 140万元 招行 客户偿还
                              ",已上传房本照片,20211026UcyDP
4844,东风阳光城四期,沌口开发区,160,13898元/平米,3室1厅1厨2卫,高楼层 (共33层),115.13㎡,平层,暂无数据,塔楼,南 北,钢混结构,毛坯,两梯四户,有,null,2023-03-07,商品房,2019-05-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210528g1nLs
4845,绿岛花园,沌口开发区,145,10360元/平米,3室1厅1厨2卫,高楼层 (共6层),139.97㎡,错层,暂无数据,塔楼,南,混合结构,精装,一梯两户,无,null,2022-08-02,商品房,2007-08-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210703GAgR1
4846,欧景苑一期,武昌,147,11965元/平米,3室2厅1厨2卫,中楼层 (共7层),122.86㎡,错层,115㎡,板楼,南,混合结构,简装,一梯两户,无,null,2022-10-27,商品房,2016-10-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20221028KZDUl
4847,红光精品花园,蔡甸,85,9093元/平米,3室2厅1厨1卫,中楼层 (共7层),93.48㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯两户,无,null,2021-07-30,商品房,2018-11-15,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,2021073044nO9
4848,景兰苑,江岸,135,15110元/平米,3室1厅1厨1卫,高楼层 (共11层),89.35㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯三户,有,null,2023-04-09,经济适用房,2010-09-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230409sbZZN
4849,中建御景星城,硚口,275,24973元/平米,3室2厅1厨1卫,低楼层 (共47层),110.12㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,null,2021-06-09,商品房,2019-10-09,普通住宅,满两年,非共有,"
                                有抵押 60万元
                              ",已上传房本照片,2021080589nSU
4850,金地国际花园,武昌,370,35319元/平米,3室1厅1厨1卫,低楼层 (共32层),104.76㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯三户,有,null,2023-04-18,商品房,2017-04-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200102fwOjN
4851,烽火尚品虹城,洪山,135,15695元/平米,2室1厅1厨1卫,低楼层 (共28层),86.02㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯四户,有,null,2023-04-24,拆迁还建房,2021-01-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220416p8nOa
4852,绿地国际金融城二期,武昌,710,27578元/平米,4室2厅1厨3卫,中楼层 (共43层),257.46㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,三梯两户,有,null,2022-05-01,商品房,2018-07-12,普通住宅,满两年,共有,"
                                有抵押 100万元
                              ",已上传房本照片,202205026w2Yd
4853,蓝色天际,江汉,269,12433元/平米,6室3厅1厨4卫,中楼层 (共8层),216.36㎡,复式,216.36㎡,板楼,南,钢混结构,简装,一梯两户,无,null,2022-08-29,商品房,2006-06-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220829Iu2bl
4854,人信奥林花园冠军苑,沌口开发区,236,10597元/平米,5室3厅1厨2卫,高楼层 (共5层),222.71㎡,复式,201.36㎡,板楼,南 北,钢混结构,精装,一梯两户,有,null,2022-02-12,商品房,2013-05-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220216WTuQD
4855,铂金天地,武昌,159,17055元/平米,2室1厅1厨1卫,低楼层 (共33层),93.23㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯三户,有,null,2023-03-12,拆迁还建房,2021-03-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230312SfXrd
4856,中南一路燃料宿舍,武昌,270,37943元/平米,2室1厅1厨1卫,高楼层 (共7层),71.16㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯三户,无,null,2021-11-12,私产,2007-06-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211215qL4Lw
4857,东亭新嘉源,洪山,140,13777元/平米,3室2厅1厨1卫,高楼层 (共32层),101.62㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,null,2023-02-18,商品房,2023-01-18,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202302184Gp3L
4858,物资公司宿舍,武昌,100,13619元/平米,2室1厅1厨2卫,低楼层 (共3层),73.43㎡,错层,暂无数据,板楼,南 北,钢混结构,精装,一梯一户,无,null,2022-02-26,商品房,2009-06-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220302OQPrD
4859,佳兆业金域天下一期,洪山,178,16210元/平米,3室2厅1厨2卫,高楼层 (共34层),109.81㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,null,2022-04-14,商品房,2021-03-31,普通住宅,满两年,非共有,"
                                有抵押 30万元 银行
                              ",已上传房本照片,20220519UcTNf
4860,美联联邦生活区二期城仕,江岸,188,17577元/平米,3室2厅1厨2卫,低楼层 (共26层),106.96㎡,平层,暂无数据,板塔结合,南 北,钢混结构,简装,两梯四户,有,null,2021-12-03,商品房,2018-08-02,普通住宅,满两年,非共有,"
                                有抵押 72万元 平安银行 客户偿还
                              ",已上传房本照片,202112049U1Cb
4861,昙华林,武昌,157,12946元/平米,3室2厅1厨1卫,高楼层 (共7层),121.28㎡,平层,暂无数据,板楼,东 东南 南,砖混结构,精装,一梯一户,无,null,2022-12-05,商品房,2012-04-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20221007Fc9hp
4862,中大长江紫都二期,武昌,255,17869元/平米,3室2厅1厨1卫,中楼层 (共11层),142.71㎡,平层,123.82㎡,板楼,南,钢混结构,精装,两梯两户,有,null,2023-04-25,商品房,2010-04-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230426OTZ1O
4863,纽宾凯汉city国际社区蜜城,汉阳,140,17461元/平米,3室2厅1厨1卫,低楼层 (共46层),80.18㎡,平层,暂无数据,板楼,南 西南,钢混结构,精装,三梯六户,有,null,2022-11-02,商品房,2017-11-09,普通住宅,满五年,非共有,"
                                有抵押 28万元 工商银行
                              ",已上传房本照片,20221104WLGPV
4864,泰然南湖玫瑰湾二期,洪山,189,15345元/平米,3室2厅1厨2卫,中楼层 (共32层),123.17㎡,平层,120㎡,板楼,东南,钢混结构,精装,两梯三户,有,null,2021-06-14,商品房,2016-03-30,普通住宅,满五年,非共有,"
                                有抵押 130万元 中信 客户偿还
                              ",已上传房本照片,20210616jU3IR
4865,武南一村,武昌,90,13585元/平米,3室1厅1厨1卫,低楼层 (共6层),66.25㎡,平层,暂无数据,暂无数据,南,混合结构,精装,一梯一户,暂无数据,null,2023-04-12,商品房,2016-04-14,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230412Kpsju
4866,金地国际花园,武昌,120,24361元/平米,1室1厅1厨1卫,中楼层 (共31层),49.26㎡,平层,37.4㎡,板楼,北,钢混结构,精装,三梯十五户,有,null,2022-10-30,商品房,2013-01-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20221102bsMEN
4867,康乐苑,武昌,248,26907元/平米,3室1厅1厨2卫,中楼层 (共6层),92.17㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,null,2023-04-19,商品房,2010-05-04,普通住宅,满五年,非共有,"
                                有抵押 130万元 交通银行
                              ",已上传房本照片,20210509oWBZg
4868,丰竹园,硚口,154,12878元/平米,3室2厅1厨1卫,高楼层 (共7层),119.59㎡,错层,暂无数据,塔楼,南 北,钢混结构,简装,一梯两户,有,null,2021-09-02,商品房,2017-10-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210902UeNp0
4869,武汉工程大学教工宿舍,洪山,115,18742元/平米,2室1厅1厨1卫,低楼层 (共6层),61.36㎡,平层,暂无数据,暂无数据,南,混合结构,其他,一梯两户,暂无数据,null,2023-03-15,私产,2008-02-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230324Y7tkG
4870,保利时代北区,东湖高新,305,28941元/平米,3室2厅1厨1卫,中楼层 (共34层),105.39㎡,平层,80.95㎡,板塔结合,南 北,钢混结构,精装,两梯四户,有,null,2023-01-29,商品房,2016-11-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230129GsWTg
4871,民航小区,江汉,110,13384元/平米,3室1厅1厨1卫,高楼层 (共7层),82.19㎡,平层,暂无数据,板楼,南 北,混合结构,其他,一梯两户,无,null,2023-04-24,商品房,2007-08-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230426bOniy
4872,宇济花园,江汉,252,16052元/平米,3室2厅1厨2卫,低楼层 (共13层),156.99㎡,平层,137.25㎡,板楼,东南,钢混结构,精装,两梯四户,有,null,2023-04-23,商品房,2016-06-15,普通住宅,满五年,非共有,"
                                有抵押 180万元 中国邮政 金融公司垫资
                              ",已上传房本照片,20230423RI6Qs
4873,东风阳光城四期,沌口开发区,142,13829元/平米,3室2厅1厨1卫,高楼层 (共18层),102.69㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,null,2023-04-14,商品房,2021-03-31,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230307YmkQu
4874,美颂雅庭,武昌,95,14865元/平米,3室1厅1厨1卫,中楼层 (共8层),63.91㎡,平层,60㎡,板楼,南 北,混合结构,简装,一梯两户,无,null,2022-11-09,商品房,2022-11-08,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221109XvuVA
4875,首义大院,武昌,256,20453元/平米,3室2厅1厨2卫,高楼层 (共8层),125.17㎡,平层,111.89㎡,板楼,南 北,钢混结构,简装,一梯两户,无,null,2021-05-08,商品房,2009-07-09,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210513Pke9h
4876,福星惠誉东湖城二期,洪山,189,20130元/平米,3室2厅1厨1卫,中楼层 (共32层),93.89㎡,暂无数据,暂无数据,板塔结合,南,钢混结构,简装,两梯四户,有,null,2023-04-29,商品房,2019-11-19,普通住宅,满两年,非共有,"
                                有抵押 50万元 农行 业主自还
                              ",已上传房本照片,202304290P0gS
4877,香缇美景,江汉,118,13232元/平米,2室2厅1厨1卫,高楼层 (共18层),89.18㎡,平层,71.61㎡,板楼,南,钢混结构,其他,两梯六户,有,null,2023-04-21,商品房,2013-06-27,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230422hK8G5
4878,明伦小区,武昌,70,11942元/平米,2室1厅1厨1卫,高楼层 (共8层),58.62㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,一梯五户,无,null,2023-04-05,商品房,2015-05-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230417f0WRA
4879,MOMA焕城,东湖高新,175,16560元/平米,3室1厅1厨1卫,高楼层 (共34层),105.68㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯四户,有,null,2023-03-20,商品房,2017-03-01,普通住宅,满五年,共有,"
                                有抵押 40万元
                              ",已上传房本照片,20211031QpL79
